,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
457,"Then, Joshua and Michael went to the office. Joshua gave a basketball to","Then, Joshua and Michael went to the office. Kristen gave a basketball to","Then, Joshua and Michael went to the office. Michael gave a basketball to",5459,28302
661,"Then, Katie and Stephanie had a long argument, and afterwards Stephanie said to","Then, Katie and Stephanie had a long argument, and afterwards Anthony said to","Then, Katie and Stephanie had a long argument, and afterwards Katie said to",524,27316
493,"Then, Melissa and James had a lot of fun at the office. Melissa gave a kiss to","Then, Melissa and James had a lot of fun at the office. Vanessa gave a kiss to","Then, Melissa and James had a lot of fun at the office. James gave a kiss to",4797,6522
324,"Then, Kyle and Nathan were working at the hospital. Nathan decided to give a snack to","Then, Kyle and Nathan were working at the hospital. Nicholas decided to give a snack to","Then, Kyle and Nathan were working at the hospital. Kyle decided to give a snack to",25363,20514
645,"When Nicole and Erin got a basketball at the hospital, Nicole decided to give it to","When Nicole and Erin got a basketball at the hospital, William decided to give it to","When Nicole and Erin got a basketball at the hospital, Erin decided to give it to",2852,27688
715,"Then, Crystal and Shannon went to the station. Crystal gave a snack to","Then, Crystal and Shannon went to the station. Joshua gave a snack to","Then, Crystal and Shannon went to the station. Shannon gave a snack to",1295,20254
722,"Then, James and Jennifer were thinking about going to the store. James wanted to give a basketball to","Then, James and Jennifer were thinking about going to the store. Crystal wanted to give a basketball to","Then, James and Jennifer were thinking about going to the store. Jennifer wanted to give a basketball to",21511,4797
305,"After Jeffrey and Anthony went to the restaurant, Jeffrey gave a bone to","After Jeffrey and Anthony went to the restaurant, Ashley gave a bone to","After Jeffrey and Anthony went to the restaurant, Anthony gave a bone to",15089,8678
401,"After Erica and Joshua went to the garden, Erica gave a kiss to","After Erica and Joshua went to the garden, Lisa gave a kiss to","After Erica and Joshua went to the garden, Joshua gave a kiss to",28302,2852
977,"Then, Crystal and Michelle went to the school. Crystal gave a bone to","Then, Crystal and Michelle went to the school. Erica gave a bone to","Then, Crystal and Michelle went to the school. Michelle gave a bone to",24970,20254
486,"Then, Eric and Timothy had a long argument, and afterwards Eric said to","Then, Eric and Timothy had a long argument, and afterwards Robert said to","Then, Eric and Timothy had a long argument, and afterwards Timothy said to",7240,12867
915,"Then, Brian and Benjamin had a long argument, and afterwards Benjamin said to","Then, Brian and Benjamin had a long argument, and afterwards Christina said to","Then, Brian and Benjamin had a long argument, and afterwards Brian said to",12569,18258
865,"Then, Matthew and Melissa were working at the restaurant. Matthew decided to give a computer to","Then, Matthew and Melissa were working at the restaurant. Rebecca decided to give a computer to","Then, Matthew and Melissa were working at the restaurant. Melissa decided to give a computer to",6522,15305
630,"Then, Anthony and Samantha went to the school. Anthony gave a ring to","Then, Anthony and Samantha went to the school. Kevin gave a ring to","Then, Anthony and Samantha went to the school. Samantha gave a ring to",4157,15089
145,"Then, Robert and Nicole were thinking about going to the store. Nicole wanted to give a bone to","Then, Robert and Nicole were thinking about going to the store. Jamie wanted to give a bone to","Then, Robert and Nicole were thinking about going to the store. Robert wanted to give a bone to",5606,27688
362,"Then, Jason and Laura were working at the station. Laura decided to give a drink to","Then, Jason and Laura were working at the station. Brian decided to give a drink to","Then, Jason and Laura were working at the station. Jason decided to give a drink to",14877,16145
451,"Then, Patrick and Ryan went to the garden. Ryan gave a bone to","Then, Patrick and Ryan went to the garden. Erica gave a bone to","Then, Patrick and Ryan went to the garden. Patrick gave a bone to",13687,13194
991,"Then, James and Kimberly had a lot of fun at the restaurant. Kimberly gave a kiss to","Then, James and Kimberly had a lot of fun at the restaurant. Samantha gave a kiss to","Then, James and Kimberly had a lot of fun at the restaurant. James gave a kiss to",4797,10791
842,"Then, Ryan and Angela had a lot of fun at the garden. Angela gave a snack to","Then, Ryan and Angela had a lot of fun at the garden. Alexander gave a snack to","Then, Ryan and Angela had a lot of fun at the garden. Ryan gave a snack to",13194,26991
117,"Then, Mark and Robert were thinking about going to the store. Mark wanted to give a necklace to","Then, Mark and Robert were thinking about going to the store. James wanted to give a necklace to","Then, Mark and Robert were thinking about going to the store. Robert wanted to give a necklace to",5606,3655
852,"Then, Elizabeth and Brian were thinking about going to the restaurant. Elizabeth wanted to give a kiss to","Then, Elizabeth and Brian were thinking about going to the restaurant. Paul wanted to give a kiss to","Then, Elizabeth and Brian were thinking about going to the restaurant. Brian wanted to give a kiss to",12569,11289
218,"When Daniel and Sara got a necklace at the garden, Sara decided to give it to","When Daniel and Sara got a necklace at the garden, Jamie decided to give it to","When Daniel and Sara got a necklace at the garden, Daniel decided to give it to",8103,23365
672,"When Tiffany and Kenneth got a bone at the office, Kenneth decided to give it to","When Tiffany and Kenneth got a bone at the office, Kelly decided to give it to","When Tiffany and Kenneth got a bone at the office, Tiffany decided to give it to",320,10960
639,"Then, Alexander and Sean were thinking about going to the school. Sean wanted to give a bone to","Then, Alexander and Sean were thinking about going to the school. Ryan wanted to give a bone to","Then, Alexander and Sean were thinking about going to the school. Alexander wanted to give a bone to",11055,20468
234,"Then, Samuel and Jeffrey were working at the office. Jeffrey decided to give a kiss to","Then, Samuel and Jeffrey were working at the office. Sarah decided to give a kiss to","Then, Samuel and Jeffrey were working at the office. Samuel decided to give a kiss to",16595,8678
817,"Then, Lindsey and Jamie went to the garden. Jamie gave a snack to","Then, Lindsey and Jamie went to the garden. Courtney gave a snack to","Then, Lindsey and Jamie went to the garden. Lindsey gave a snack to",10100,19017
237,"Then, Emily and Nathan had a long argument, and afterwards Emily said to","Then, Emily and Nathan had a long argument, and afterwards David said to","Then, Emily and Nathan had a long argument, and afterwards Nathan said to",20514,16941
163,"After Benjamin and Erica went to the hospital, Erica gave a computer to","After Benjamin and Erica went to the hospital, Steven gave a computer to","After Benjamin and Erica went to the hospital, Benjamin gave a computer to",18258,2852
481,"When Sean and Samantha got a computer at the station, Samantha decided to give it to","When Sean and Samantha got a computer at the station, Jessica decided to give it to","When Sean and Samantha got a computer at the station, Sean decided to give it to",20468,4157
994,"Then, Nathan and Sarah were working at the restaurant. Nathan decided to give a basketball to","Then, Nathan and Sarah were working at the restaurant. William decided to give a basketball to","Then, Nathan and Sarah were working at the restaurant. Sarah decided to give a basketball to",12642,20514
572,"After Katherine and Lindsey went to the restaurant, Lindsey gave a ring to","After Katherine and Lindsey went to the restaurant, Amber gave a ring to","After Katherine and Lindsey went to the restaurant, Katherine gave a ring to",524,10100
733,"After Ryan and Paul went to the garden, Ryan gave a necklace to","After Ryan and Paul went to the garden, Stephanie gave a necklace to","After Ryan and Paul went to the garden, Paul gave a necklace to",3920,13194
127,"Then, Scott and Benjamin had a lot of fun at the hospital. Scott gave a computer to","Then, Scott and Benjamin had a lot of fun at the hospital. Angela gave a computer to","Then, Scott and Benjamin had a lot of fun at the hospital. Benjamin gave a computer to",18258,7636
410,"After Anthony and Ryan went to the hospital, Ryan gave a computer to","After Anthony and Ryan went to the hospital, Daniel gave a computer to","After Anthony and Ryan went to the hospital, Anthony gave a computer to",15089,13194
545,"Then, Cody and Jeffrey had a long argument, and afterwards Jeffrey said to","Then, Cody and Jeffrey had a long argument, and afterwards Dustin said to","Then, Cody and Jeffrey had a long argument, and afterwards Cody said to",334,8678
303,"Then, Dustin and Andrea were thinking about going to the station. Dustin wanted to give a drink to","Then, Dustin and Andrea were thinking about going to the station. Nicholas wanted to give a drink to","Then, Dustin and Andrea were thinking about going to the station. Andrea wanted to give a drink to",24009,384
71,"Then, Shannon and Scott went to the office. Shannon gave a ring to","Then, Shannon and Scott went to the office. Bryan gave a ring to","Then, Shannon and Scott went to the office. Scott gave a ring to",7636,1295
17,"After Dustin and Tyler went to the school, Tyler gave a ring to","After Dustin and Tyler went to the school, Thomas gave a ring to","After Dustin and Tyler went to the school, Dustin gave a ring to",384,23307
209,"Then, Samantha and Sarah had a long argument, and afterwards Samantha said to","Then, Samantha and Sarah had a long argument, and afterwards Jeffrey said to","Then, Samantha and Sarah had a long argument, and afterwards Sarah said to",12642,4157
954,"Then, Bradley and Vanessa were working at the hospital. Bradley decided to give a computer to","Then, Bradley and Vanessa were working at the hospital. Thomas decided to give a computer to","Then, Bradley and Vanessa were working at the hospital. Vanessa decided to give a computer to",7647,12906
61,"When Amanda and Joseph got a drink at the garden, Amanda decided to give it to","When Amanda and Joseph got a drink at the garden, Alexander decided to give it to","When Amanda and Joseph got a drink at the garden, Joseph decided to give it to",8218,26413
533,"Then, Amber and Mary were thinking about going to the station. Amber wanted to give a ring to","Then, Amber and Mary were thinking about going to the station. Melissa wanted to give a ring to","Then, Amber and Mary were thinking about going to the station. Mary wanted to give a ring to",5480,330
754,"After Kimberly and Stephen went to the station, Stephen gave a bone to","After Kimberly and Stephen went to the station, Bradley gave a bone to","After Kimberly and Stephen went to the station, Kimberly gave a bone to",10791,12332
103,"When Robert and Kenneth got a drink at the hospital, Robert decided to give it to","When Robert and Kenneth got a drink at the hospital, Jose decided to give it to","When Robert and Kenneth got a drink at the hospital, Kenneth decided to give it to",10960,5606
264,"Then, Alexander and Nicole were working at the store. Nicole decided to give a kiss to","Then, Alexander and Nicole were working at the store. Andrea decided to give a kiss to","Then, Alexander and Nicole were working at the store. Alexander decided to give a kiss to",11055,27688
697,"After Sara and Amber went to the house, Amber gave a kiss to","After Sara and Amber went to the house, Dustin gave a kiss to","After Sara and Amber went to the house, Sara gave a kiss to",23365,330
375,"Then, Michelle and Rachel had a lot of fun at the restaurant. Rachel gave a snack to","Then, Michelle and Rachel had a lot of fun at the restaurant. Joseph gave a snack to","Then, Michelle and Rachel had a lot of fun at the restaurant. Michelle gave a snack to",24970,16764
832,"Then, Katherine and Jonathan were working at the restaurant. Katherine decided to give a basketball to","Then, Katherine and Jonathan were working at the restaurant. Jamie decided to give a basketball to","Then, Katherine and Jonathan were working at the restaurant. Jonathan decided to give a basketball to",16656,524
660,"Then, Andrew and Erica were thinking about going to the station. Andrew wanted to give a necklace to","Then, Andrew and Erica were thinking about going to the station. Katherine wanted to give a necklace to","Then, Andrew and Erica were thinking about going to the station. Erica wanted to give a necklace to",2852,10390
66,"Then, Katie and Crystal were working at the school. Crystal decided to give a necklace to","Then, Katie and Crystal were working at the school. Gregory decided to give a necklace to","Then, Katie and Crystal were working at the school. Katie decided to give a necklace to",524,20254
344,"Then, Justin and Erin were thinking about going to the hospital. Justin wanted to give a computer to","Then, Justin and Erin were thinking about going to the hospital. Christine wanted to give a computer to","Then, Justin and Erin were thinking about going to the hospital. Erin wanted to give a computer to",2852,21252
784,"Then, Kevin and Bryan had a lot of fun at the school. Bryan gave a snack to","Then, Kevin and Bryan had a lot of fun at the school. Elizabeth gave a snack to","Then, Kevin and Bryan had a lot of fun at the school. Kevin gave a snack to",13589,27919
442,"After Amy and Robert went to the hospital, Robert gave a computer to","After Amy and Robert went to the hospital, Jeffrey gave a computer to","After Amy and Robert went to the hospital, Amy gave a computer to",17723,5606
472,"Then, Adam and Jose were thinking about going to the house. Jose wanted to give a basketball to","Then, Adam and Jose were thinking about going to the house. Stephen wanted to give a basketball to","Then, Adam and Jose were thinking about going to the house. Adam wanted to give a basketball to",10534,6282
917,"Then, Daniel and William had a lot of fun at the station. Daniel gave a bone to","Then, Daniel and William had a lot of fun at the station. Courtney gave a bone to","Then, Daniel and William had a lot of fun at the station. William gave a bone to",4246,8103
2,"When Andrea and Samantha got a kiss at the office, Andrea decided to give it to","When Andrea and Samantha got a kiss at the office, Nicole decided to give it to","When Andrea and Samantha got a kiss at the office, Samantha decided to give it to",4157,24009
240,"Then, Jose and Anthony were working at the hospital. Anthony decided to give a kiss to","Then, Jose and Anthony were working at the hospital. Sara decided to give a kiss to","Then, Jose and Anthony were working at the hospital. Jose decided to give a kiss to",6282,15089
455,"Then, Brandon and Richard had a lot of fun at the school. Richard gave a bone to","Then, Brandon and Richard had a lot of fun at the school. Christine gave a bone to","Then, Brandon and Richard had a lot of fun at the school. Brandon gave a bone to",1896,6359
347,"When Andrea and Jamie got a bone at the station, Jamie decided to give it to","When Andrea and Jamie got a bone at the station, Cody decided to give it to","When Andrea and Jamie got a bone at the station, Andrea decided to give it to",24009,19017
755,"After Kelly and Lindsey went to the office, Kelly gave a snack to","After Kelly and Lindsey went to the office, Ashley gave a snack to","After Kelly and Lindsey went to the office, Lindsey gave a snack to",10100,15282
185,"Then, Brandon and Eric were working at the school. Brandon decided to give a ring to","Then, Brandon and Eric were working at the school. Katherine decided to give a ring to","Then, Brandon and Eric were working at the school. Eric decided to give a ring to",12867,1896
724,"When Michelle and Samantha got a computer at the garden, Samantha decided to give it to","When Michelle and Samantha got a computer at the garden, Matthew decided to give it to","When Michelle and Samantha got a computer at the garden, Michelle decided to give it to",24970,4157
480,"Then, Christine and Angela had a lot of fun at the store. Christine gave a necklace to","Then, Christine and Angela had a lot of fun at the store. Kyle gave a necklace to","Then, Christine and Angela had a lot of fun at the store. Angela gave a necklace to",26991,2393
737,"Then, Lindsey and Christopher had a long argument, and afterwards Lindsey said to","Then, Lindsey and Christopher had a long argument, and afterwards Lisa said to","Then, Lindsey and Christopher had a long argument, and afterwards Christopher said to",17561,10100
261,"After Lindsey and Tyler went to the office, Tyler gave a snack to","After Lindsey and Tyler went to the office, Nicholas gave a snack to","After Lindsey and Tyler went to the office, Lindsey gave a snack to",10100,23307
905,"Then, Stephen and Kevin had a lot of fun at the store. Kevin gave a ring to","Then, Stephen and Kevin had a lot of fun at the store. Ryan gave a ring to","Then, Stephen and Kevin had a lot of fun at the store. Stephen gave a ring to",12332,13589
126,"After Benjamin and Thomas went to the store, Benjamin gave a bone to","After Benjamin and Thomas went to the store, Kenneth gave a bone to","After Benjamin and Thomas went to the store, Thomas gave a bone to",6083,18258
516,"Then, Scott and Samuel went to the hospital. Samuel gave a snack to","Then, Scott and Samuel went to the hospital. Sara gave a snack to","Then, Scott and Samuel went to the hospital. Scott gave a snack to",7636,16595
260,"Then, Nicholas and Erin had a long argument, and afterwards Nicholas said to","Then, Nicholas and Erin had a long argument, and afterwards Alicia said to","Then, Nicholas and Erin had a long argument, and afterwards Erin said to",2852,22676
795,"Then, Adam and Mary went to the restaurant. Mary gave a basketball to","Then, Adam and Mary went to the restaurant. James gave a basketball to","Then, Adam and Mary went to the restaurant. Adam gave a basketball to",10534,5480
201,"Then, Anthony and Megan had a lot of fun at the school. Anthony gave a basketball to","Then, Anthony and Megan had a lot of fun at the school. Heather gave a basketball to","Then, Anthony and Megan had a lot of fun at the school. Megan gave a basketball to",14919,15089
719,"Then, Nathan and Kyle were thinking about going to the store. Nathan wanted to give a snack to","Then, Nathan and Kyle were thinking about going to the store. Amy wanted to give a snack to","Then, Nathan and Kyle were thinking about going to the store. Kyle wanted to give a snack to",25363,20514
230,"Then, Amy and Laura had a lot of fun at the store. Laura gave a basketball to","Then, Amy and Laura had a lot of fun at the store. Heather gave a basketball to","Then, Amy and Laura had a lot of fun at the store. Amy gave a basketball to",17723,16145
814,"After Jason and Samuel went to the hospital, Samuel gave a kiss to","After Jason and Samuel went to the hospital, David gave a kiss to","After Jason and Samuel went to the hospital, Jason gave a kiss to",14877,16595
346,"When James and Mary got a snack at the school, James decided to give it to","When James and Mary got a snack at the school, Shannon decided to give it to","When James and Mary got a snack at the school, Mary decided to give it to",5480,4797
824,"When Lindsay and Katie got a basketball at the school, Katie decided to give it to","When Lindsay and Katie got a basketball at the school, Erin decided to give it to","When Lindsay and Katie got a basketball at the school, Lindsay decided to give it to",10100,524
189,"Then, Scott and Angela were working at the school. Angela decided to give a bone to","Then, Scott and Angela were working at the school. Stephen decided to give a bone to","Then, Scott and Angela were working at the school. Scott decided to give a bone to",7636,26991
653,"After Paul and Dustin went to the school, Dustin gave a drink to","After Paul and Dustin went to the school, Bradley gave a drink to","After Paul and Dustin went to the school, Paul gave a drink to",3920,384
159,"After Brandon and Tiffany went to the school, Tiffany gave a necklace to","After Brandon and Tiffany went to the school, Brittany gave a necklace to","After Brandon and Tiffany went to the school, Brandon gave a necklace to",1896,320
948,"Then, Ryan and Anthony went to the school. Ryan gave a drink to","Then, Ryan and Anthony went to the school. Nicholas gave a drink to","Then, Ryan and Anthony went to the school. Anthony gave a drink to",15089,13194
782,"After Melissa and Tyler went to the school, Melissa gave a basketball to","After Melissa and Tyler went to the school, Jeremy gave a basketball to","After Melissa and Tyler went to the school, Tyler gave a basketball to",23307,6522
241,"Then, Sara and Samantha had a lot of fun at the station. Sara gave a drink to","Then, Sara and Samantha had a lot of fun at the station. Kelly gave a drink to","Then, Sara and Samantha had a lot of fun at the station. Samantha gave a drink to",4157,23365
990,"When Kenneth and Travis got a computer at the restaurant, Kenneth decided to give it to","When Kenneth and Travis got a computer at the restaurant, Stephen decided to give it to","When Kenneth and Travis got a computer at the restaurant, Travis decided to give it to",1319,10960
123,"When Lauren and Richard got a necklace at the house, Lauren decided to give it to","When Lauren and Richard got a necklace at the house, Katie decided to give it to","When Lauren and Richard got a necklace at the house, Richard decided to give it to",6359,23119
738,"Then, Anthony and Lindsay had a lot of fun at the station. Anthony gave a ring to","Then, Anthony and Lindsay had a lot of fun at the station. Kimberly gave a ring to","Then, Anthony and Lindsay had a lot of fun at the station. Lindsay gave a ring to",10100,15089
818,"Then, Angela and Kimberly had a lot of fun at the store. Kimberly gave a kiss to","Then, Angela and Kimberly had a lot of fun at the store. Scott gave a kiss to","Then, Angela and Kimberly had a lot of fun at the store. Angela gave a kiss to",26991,10791
685,"Then, Gregory and Rebecca were working at the house. Rebecca decided to give a bone to","Then, Gregory and Rebecca were working at the house. Mark decided to give a bone to","Then, Gregory and Rebecca were working at the house. Gregory decided to give a bone to",27113,26014
944,"Then, Katie and Brittany went to the hospital. Katie gave a kiss to","Then, Katie and Brittany went to the hospital. Dustin gave a kiss to","Then, Katie and Brittany went to the hospital. Brittany gave a kiss to",1896,524
951,"Then, Vanessa and Rachel were working at the house. Vanessa decided to give a ring to","Then, Vanessa and Rachel were working at the house. Alicia decided to give a ring to","Then, Vanessa and Rachel were working at the house. Rachel decided to give a ring to",16764,7647
387,"Then, Richard and Vanessa had a lot of fun at the office. Vanessa gave a basketball to","Then, Richard and Vanessa had a lot of fun at the office. David gave a basketball to","Then, Richard and Vanessa had a lot of fun at the office. Richard gave a basketball to",6359,7647
616,"Then, Brian and Jason had a lot of fun at the restaurant. Brian gave a bone to","Then, Brian and Jason had a lot of fun at the restaurant. Katherine gave a bone to","Then, Brian and Jason had a lot of fun at the restaurant. Jason gave a bone to",14877,12569
693,"Then, Courtney and William had a lot of fun at the restaurant. Courtney gave a basketball to","Then, Courtney and William had a lot of fun at the restaurant. Bradley gave a basketball to","Then, Courtney and William had a lot of fun at the restaurant. William gave a basketball to",4246,6924
35,"Then, Danielle and Megan went to the house. Danielle gave a snack to","Then, Danielle and Megan went to the house. Nicholas gave a snack to","Then, Danielle and Megan went to the house. Megan gave a snack to",14919,8103
104,"Then, Tiffany and Erica had a lot of fun at the house. Erica gave a computer to","Then, Tiffany and Erica had a lot of fun at the house. Andrea gave a computer to","Then, Tiffany and Erica had a lot of fun at the house. Tiffany gave a computer to",320,2852
783,"Then, Michelle and Richard went to the school. Richard gave a snack to","Then, Michelle and Richard went to the school. Patrick gave a snack to","Then, Michelle and Richard went to the school. Michelle gave a snack to",24970,6359
955,"Then, Steven and Dustin were thinking about going to the hospital. Steven wanted to give a ring to","Then, Steven and Dustin were thinking about going to the hospital. Jason wanted to give a ring to","Then, Steven and Dustin were thinking about going to the hospital. Dustin wanted to give a ring to",384,20257
960,"Then, Amber and Matthew were thinking about going to the house. Amber wanted to give a kiss to","Then, Amber and Matthew were thinking about going to the house. Kimberly wanted to give a kiss to","Then, Amber and Matthew were thinking about going to the house. Matthew wanted to give a kiss to",15305,330
751,"Then, Joseph and Sean were working at the house. Sean decided to give a basketball to","Then, Joseph and Sean were working at the house. Courtney decided to give a basketball to","Then, Joseph and Sean were working at the house. Joseph decided to give a basketball to",8218,20468
677,"Then, Rachel and Andrea were thinking about going to the hospital. Andrea wanted to give a computer to","Then, Rachel and Andrea were thinking about going to the hospital. Tyler wanted to give a computer to","Then, Rachel and Andrea were thinking about going to the hospital. Rachel wanted to give a computer to",16764,24009
238,"When Timothy and Bryan got a bone at the office, Timothy decided to give it to","When Timothy and Bryan got a bone at the office, Kimberly decided to give it to","When Timothy and Bryan got a bone at the office, Bryan decided to give it to",27919,7240
930,"After Jason and Nicholas went to the house, Nicholas gave a computer to","After Jason and Nicholas went to the house, Erica gave a computer to","After Jason and Nicholas went to the house, Jason gave a computer to",14877,22676
939,"After Nicholas and Kristen went to the hospital, Kristen gave a kiss to","After Nicholas and Kristen went to the hospital, Daniel gave a kiss to","After Nicholas and Kristen went to the hospital, Nicholas gave a kiss to",22676,16661
547,"Then, Katie and Travis were working at the house. Katie decided to give a bone to","Then, Katie and Travis were working at the house. Kyle decided to give a bone to","Then, Katie and Travis were working at the house. Travis decided to give a bone to",1319,524
165,"Then, Christopher and Elizabeth had a long argument, and afterwards Elizabeth said to","Then, Christopher and Elizabeth had a long argument, and afterwards Andrea said to","Then, Christopher and Elizabeth had a long argument, and afterwards Christopher said to",17561,11289
820,"When Kevin and Joshua got a necklace at the station, Kevin decided to give it to","When Kevin and Joshua got a necklace at the station, Michelle decided to give it to","When Kevin and Joshua got a necklace at the station, Joshua decided to give it to",28302,13589
996,"Then, Kyle and Kelly had a lot of fun at the hospital. Kyle gave a bone to","Then, Kyle and Kelly had a lot of fun at the hospital. Amber gave a bone to","Then, Kyle and Kelly had a lot of fun at the hospital. Kelly gave a bone to",15282,25363
407,"Then, Vanessa and Jessica had a lot of fun at the school. Jessica gave a basketball to","Then, Vanessa and Jessica had a lot of fun at the school. David gave a basketball to","Then, Vanessa and Jessica had a lot of fun at the school. Vanessa gave a basketball to",7647,24062
629,"After William and Kevin went to the house, Kevin gave a kiss to","After William and Kevin went to the house, Michelle gave a kiss to","After William and Kevin went to the house, William gave a kiss to",4246,13589
174,"When Aaron and Jeremy got a ring at the hospital, Aaron decided to give it to","When Aaron and Jeremy got a ring at the hospital, Rachel decided to give it to","When Aaron and Jeremy got a ring at the hospital, Jeremy decided to give it to",24251,20486
361,"Then, David and Jonathan had a lot of fun at the office. Jonathan gave a bone to","Then, David and Jonathan had a lot of fun at the office. Melissa gave a bone to","Then, David and Jonathan had a lot of fun at the office. David gave a bone to",4417,16656
471,"After Jennifer and Kenneth went to the station, Jennifer gave a drink to","After Jennifer and Kenneth went to the station, Samuel gave a drink to","After Jennifer and Kenneth went to the station, Kenneth gave a drink to",10960,21511
694,"Then, Cody and Paul went to the school. Paul gave a computer to","Then, Cody and Paul went to the school. Michael gave a computer to","Then, Cody and Paul went to the school. Cody gave a computer to",334,3920
790,"Then, Jeremy and Jessica went to the garden. Jessica gave a bone to","Then, Jeremy and Jessica went to the garden. Charles gave a bone to","Then, Jeremy and Jessica went to the garden. Jeremy gave a bone to",24251,24062
560,"After Megan and Brian went to the garden, Brian gave a ring to","After Megan and Brian went to the garden, Jessica gave a ring to","After Megan and Brian went to the garden, Megan gave a ring to",14919,12569
959,"When Jeremy and Lindsay got a ring at the house, Jeremy decided to give it to","When Jeremy and Lindsay got a ring at the house, Aaron decided to give it to","When Jeremy and Lindsay got a ring at the house, Lindsay decided to give it to",10100,24251
605,"Then, Nicole and Jonathan had a lot of fun at the office. Nicole gave a bone to","Then, Nicole and Jonathan had a lot of fun at the office. Patrick gave a bone to","Then, Nicole and Jonathan had a lot of fun at the office. Jonathan gave a bone to",16656,27688
97,"Then, Cody and Robert had a long argument, and afterwards Cody said to","Then, Cody and Robert had a long argument, and afterwards Jonathan said to","Then, Cody and Robert had a long argument, and afterwards Robert said to",5606,334
803,"Then, Heather and Robert had a long argument, and afterwards Robert said to","Then, Heather and Robert had a long argument, and afterwards Anthony said to","Then, Heather and Robert had a long argument, and afterwards Heather said to",650,5606
535,"Then, David and Stephen had a lot of fun at the school. Stephen gave a computer to","Then, David and Stephen had a lot of fun at the school. Kelly gave a computer to","Then, David and Stephen had a lot of fun at the school. David gave a computer to",4417,12332
901,"Then, Joseph and Crystal were thinking about going to the station. Joseph wanted to give a kiss to","Then, Joseph and Crystal were thinking about going to the station. Cody wanted to give a kiss to","Then, Joseph and Crystal were thinking about going to the station. Crystal wanted to give a kiss to",20254,8218
767,"Then, Elizabeth and Vanessa went to the office. Elizabeth gave a drink to","Then, Elizabeth and Vanessa went to the office. Courtney gave a drink to","Then, Elizabeth and Vanessa went to the office. Vanessa gave a drink to",7647,11289
450,"Then, Aaron and Kyle were working at the office. Kyle decided to give a necklace to","Then, Aaron and Kyle were working at the office. Richard decided to give a necklace to","Then, Aaron and Kyle were working at the office. Aaron decided to give a necklace to",20486,25363
221,"When Lauren and Stephanie got a ring at the house, Lauren decided to give it to","When Lauren and Stephanie got a ring at the house, Thomas decided to give it to","When Lauren and Stephanie got a ring at the house, Stephanie decided to give it to",27316,23119
215,"Then, Tyler and Kevin had a long argument, and afterwards Tyler said to","Then, Tyler and Kevin had a long argument, and afterwards Brian said to","Then, Tyler and Kevin had a long argument, and afterwards Kevin said to",13589,23307
631,"When Elizabeth and Vanessa got a snack at the school, Vanessa decided to give it to","When Elizabeth and Vanessa got a snack at the school, Scott decided to give it to","When Elizabeth and Vanessa got a snack at the school, Elizabeth decided to give it to",11289,7647
577,"Then, Joshua and Danielle went to the hospital. Joshua gave a ring to","Then, Joshua and Danielle went to the hospital. Andrew gave a ring to","Then, Joshua and Danielle went to the hospital. Danielle gave a ring to",8103,28302
675,"After Patrick and Aaron went to the hospital, Aaron gave a snack to","After Patrick and Aaron went to the hospital, Samantha gave a snack to","After Patrick and Aaron went to the hospital, Patrick gave a snack to",13687,20486
717,"Then, Jennifer and Stephen went to the hospital. Stephen gave a ring to","Then, Jennifer and Stephen went to the hospital. Lindsey gave a ring to","Then, Jennifer and Stephen went to the hospital. Jennifer gave a ring to",21511,12332
204,"After Katherine and Sara went to the store, Sara gave a necklace to","After Katherine and Sara went to the store, Katie gave a necklace to","After Katherine and Sara went to the store, Katherine gave a necklace to",524,23365
5,"After Danielle and Benjamin went to the store, Benjamin gave a computer to","After Danielle and Benjamin went to the store, Jennifer gave a computer to","After Danielle and Benjamin went to the store, Danielle gave a computer to",8103,18258
340,"Then, Nathan and Charles were thinking about going to the house. Charles wanted to give a computer to","Then, Nathan and Charles were thinking about going to the house. Christina wanted to give a computer to","Then, Nathan and Charles were thinking about going to the house. Nathan wanted to give a computer to",20514,6427
366,"Then, Kevin and Richard went to the station. Kevin gave a drink to","Then, Kevin and Richard went to the station. Christopher gave a drink to","Then, Kevin and Richard went to the station. Richard gave a drink to",6359,13589
404,"Then, Brittany and Adam had a lot of fun at the restaurant. Brittany gave a kiss to","Then, Brittany and Adam had a lot of fun at the restaurant. Danielle gave a kiss to","Then, Brittany and Adam had a lot of fun at the restaurant. Adam gave a kiss to",10534,1896
448,"Then, Steven and Christopher went to the restaurant. Christopher gave a drink to","Then, Steven and Christopher went to the restaurant. Jonathan gave a drink to","Then, Steven and Christopher went to the restaurant. Steven gave a drink to",20257,17561
72,"Then, Jacob and Nicholas had a long argument, and afterwards Jacob said to","Then, Jacob and Nicholas had a long argument, and afterwards Kyle said to","Then, Jacob and Nicholas had a long argument, and afterwards Nicholas said to",22676,12615
53,"Then, Jacob and Katie were working at the store. Jacob decided to give a kiss to","Then, Jacob and Katie were working at the store. Lauren decided to give a kiss to","Then, Jacob and Katie were working at the store. Katie decided to give a kiss to",524,12615
113,"Then, Kyle and Ryan had a long argument, and afterwards Kyle said to","Then, Kyle and Ryan had a long argument, and afterwards Lisa said to","Then, Kyle and Ryan had a long argument, and afterwards Ryan said to",13194,25363
