,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
2177,"Please choose the correct option from the following: ""What is 559 times 933?"" Options: A. house, B. banana, C. 863604, D. 982820, E. 4233, F. 521547, G. 42414762. The answer is ","Please choose the first option from the following: ""What is 559 times 933?"" Options: A. house, B. banana, C. 863604, D. 982820, E. 4233, F. 521547, G. 42414762. The answer is ",,401,330
2178,"Please choose the correct option from the following: ""What is 331 times 344?"" Options: A. banana, B. 113864, C. 444693, D. 92617998, E. 969232, F. house, G. 8141. The answer is ","Please choose the first option from the following: ""What is 331 times 344?"" Options: A. banana, B. 113864, C. 444693, D. 92617998, E. 969232, F. house, G. 8141. The answer is ",,365,330
2179,"Please choose the correct option from the following: ""What is 418 times 258?"" Options: A. 107844, B. 5386, C. house, D. 120891, E. 44426532, F. 198229, G. banana. The answer is ","Please choose the first option from the following: ""What is 418 times 258?"" Options: A. 107844, B. 5386, C. house, D. 120891, E. 44426532, F. 198229, G. banana. The answer is ",,330,330
2180,"Please choose the correct option from the following: ""What is 915 times 428?"" Options: A. house, B. 569497, C. 21270822, D. banana, E. 512864, F. 7196, G. 391620. The answer is ","Please choose the first option from the following: ""What is 915 times 428?"" Options: A. house, B. 569497, C. 21270822, D. banana, E. 512864, F. 7196, G. 391620. The answer is ",,420,330
2181,"Please choose the correct option from the following: ""What is 524 times 989?"" Options: A. 87213046, B. 852130, C. banana, D. 518236, E. house, F. 966422, G. 3871. The answer is ","Please choose the first option from the following: ""What is 524 times 989?"" Options: A. 87213046, B. 852130, C. banana, D. 518236, E. house, F. 966422, G. 3871. The answer is ",,384,330
2182,"Please choose the correct option from the following: ""What is 961 times 951?"" Options: A. house, B. 17120171, C. 908798, D. 6963, E. 849636, F. 913911, G. banana. The answer is ","Please choose the first option from the following: ""What is 961 times 951?"" Options: A. house, B. 17120171, C. 908798, D. 6963, E. 849636, F. 913911, G. banana. The answer is ",,401,330
2183,"Please choose the correct option from the following: ""What is 848 times 524?"" Options: A. 444352, B. house, C. 395008, D. 1227, E. banana, F. 38696517, G. 168502. The answer is ","Please choose the first option from the following: ""What is 848 times 524?"" Options: A. 444352, B. house, C. 395008, D. 1227, E. banana, F. 38696517, G. 168502. The answer is ",,330,330
2184,"Please choose the correct option from the following: ""What is 179 times 647?"" Options: A. 8976, B. 115813, C. banana, D. house, E. 166056, F. 421829, G. 42980492. The answer is ","Please choose the first option from the following: ""What is 179 times 647?"" Options: A. 8976, B. 115813, C. banana, D. house, E. 166056, F. 421829, G. 42980492. The answer is ",,365,330
2185,"Please choose the correct option from the following: ""What is 784 times 284?"" Options: A. banana, B. 222656, C. 7039, D. house, E. 769453, F. 527757, G. 28864775. The answer is ","Please choose the first option from the following: ""What is 784 times 284?"" Options: A. banana, B. 222656, C. 7039, D. house, E. 769453, F. 527757, G. 28864775. The answer is ",,365,330
2186,"Please choose the correct option from the following: ""What is 317 times 361?"" Options: A. 765360, B. banana, C. house, D. 548818, E. 114437, F. 58587342, G. 7053. The answer is ","Please choose the first option from the following: ""What is 317 times 361?"" Options: A. 765360, B. banana, C. house, D. 548818, E. 114437, F. 58587342, G. 7053. The answer is ",,413,330
2187,"Please choose the correct option from the following: ""What is 388 times 539?"" Options: A. house, B. 166634, C. 3088, D. banana, E. 98461564, F. 884092, G. 209132. The answer is ","Please choose the first option from the following: ""What is 388 times 539?"" Options: A. house, B. 166634, C. 3088, D. banana, E. 98461564, F. 884092, G. 209132. The answer is ",,420,330
2188,"Please choose the correct option from the following: ""What is 919 times 163?"" Options: A. 47640898, B. 897802, C. house, D. 149797, E. banana, F. 9874, G. 331086. The answer is ","Please choose the first option from the following: ""What is 919 times 163?"" Options: A. 47640898, B. 897802, C. house, D. 149797, E. banana, F. 9874, G. 331086. The answer is ",,384,330
2189,"Please choose the correct option from the following: ""What is 855 times 521?"" Options: A. house, B. 577061, C. 808226, D. 68464333, E. 445455, F. banana, G. 3843. The answer is ","Please choose the first option from the following: ""What is 855 times 521?"" Options: A. house, B. 577061, C. 808226, D. 68464333, E. 445455, F. banana, G. 3843. The answer is ",,413,330
2190,"Please choose the correct option from the following: ""What is 366 times 409?"" Options: A. 90798118, B. 149694, C. house, D. banana, E. 807648, F. 154315, G. 2247. The answer is ","Please choose the first option from the following: ""What is 366 times 409?"" Options: A. 90798118, B. 149694, C. house, D. banana, E. 807648, F. 154315, G. 2247. The answer is ",,365,330
2191,"Please choose the correct option from the following: ""What is 941 times 871?"" Options: A. 78469196, B. 819611, C. house, D. 637932, E. banana, F. 747655, G. 3832. The answer is ","Please choose the first option from the following: ""What is 941 times 871?"" Options: A. 78469196, B. 819611, C. house, D. 637932, E. banana, F. 747655, G. 3832. The answer is ",,365,330
2192,"Please choose the correct option from the following: ""What is 716 times 217?"" Options: A. banana, B. house, C. 54821499, D. 155372, E. 812662, F. 414652, G. 4443. The answer is ","Please choose the first option from the following: ""What is 716 times 217?"" Options: A. banana, B. house, C. 54821499, D. 155372, E. 812662, F. 414652, G. 4443. The answer is ",,384,330
2193,"Please choose the correct option from the following: ""What is 317 times 447?"" Options: A. 771741, B. house, C. 5295, D. 34181715, E. 954909, F. 141699, G. banana. The answer is ","Please choose the first option from the following: ""What is 317 times 447?"" Options: A. 771741, B. house, C. 5295, D. 34181715, E. 954909, F. 141699, G. banana. The answer is ",,401,330
2194,"Please choose the correct option from the following: ""What is 451 times 744?"" Options: A. 335544, B. 8041, C. 849817, D. banana, E. house, F. 958253, G. 26827131. The answer is ","Please choose the first option from the following: ""What is 451 times 744?"" Options: A. 335544, B. 8041, C. 849817, D. banana, E. house, F. 958253, G. 26827131. The answer is ",,330,330
2195,"Please choose the correct option from the following: ""What is 949 times 645?"" Options: A. 1038, B. 76639928, C. banana, D. 800817, E. house, F. 543375, G. 612105. The answer is ","Please choose the first option from the following: ""What is 949 times 645?"" Options: A. 1038, B. 76639928, C. banana, D. 800817, E. house, F. 543375, G. 612105. The answer is ",,420,330
2196,"Please choose the correct option from the following: ""What is 810 times 623?"" Options: A. banana, B. house, C. 976282, D. 504630, E. 5064, F. 188769, G. 78019354. The answer is ","Please choose the first option from the following: ""What is 810 times 623?"" Options: A. banana, B. house, C. 976282, D. 504630, E. 5064, F. 188769, G. 78019354. The answer is ",,384,330
2197,"Please choose the correct option from the following: ""What is 390 times 828?"" Options: A. house, B. banana, C. 19795738, D. 933711, E. 6457, F. 322920, G. 576703. The answer is ","Please choose the first option from the following: ""What is 390 times 828?"" Options: A. house, B. banana, C. 19795738, D. 933711, E. 6457, F. 322920, G. 576703. The answer is ",,401,330
2198,"Please choose the correct option from the following: ""What is 350 times 856?"" Options: A. house, B. banana, C. 369814, D. 901843, E. 1710, F. 299600, G. 72169465. The answer is ","Please choose the first option from the following: ""What is 350 times 856?"" Options: A. house, B. banana, C. 369814, D. 901843, E. 1710, F. 299600, G. 72169465. The answer is ",,401,330
2199,"Please choose the correct option from the following: ""What is 788 times 379?"" Options: A. banana, B. 52586197, C. 192494, D. 298652, E. 9240, F. house, G. 748478. The answer is ","Please choose the first option from the following: ""What is 788 times 379?"" Options: A. banana, B. 52586197, C. 192494, D. 298652, E. 9240, F. house, G. 748478. The answer is ",,384,330
2200,"Please choose the correct option from the following: ""What is 118 times 483?"" Options: A. 785, B. banana, C. 5369397, D. 56994, E. 28160, F. 80212, G. house. The answer is ","Please choose the first option from the following: ""What is 118 times 483?"" Options: A. 785, B. banana, C. 5369397, D. 56994, E. 28160, F. 80212, G. house. The answer is ",,384,330
2201,"Please choose the correct option from the following: ""What is 153 times 876?"" Options: A. 804244, B. 46162961, C. banana, D. 6165, E. house, F. 462563, G. 134028. The answer is ","Please choose the first option from the following: ""What is 153 times 876?"" Options: A. 804244, B. 46162961, C. banana, D. 6165, E. house, F. 462563, G. 134028. The answer is ",,420,330
2202,"Please choose the correct option from the following: ""What is 527 times 829?"" Options: A. 181872, B. 468387, C. house, D. banana, E. 3148, F. 17980106, G. 436883. The answer is ","Please choose the first option from the following: ""What is 527 times 829?"" Options: A. 181872, B. 468387, C. house, D. banana, E. 3148, F. 17980106, G. 436883. The answer is ",,420,330
2203,"Please choose the correct option from the following: ""What is 511 times 731?"" Options: A. 794023, B. 373541, C. 124204, D. 24582701, E. 8057, F. banana, G. house. The answer is ","Please choose the first option from the following: ""What is 511 times 731?"" Options: A. 794023, B. 373541, C. 124204, D. 24582701, E. 8057, F. banana, G. house. The answer is ",,365,330
2204,"Please choose the correct option from the following: ""What is 198 times 739?"" Options: A. 146322, B. house, C. banana, D. 920256, E. 857091, F. 89439387, G. 6714. The answer is ","Please choose the first option from the following: ""What is 198 times 739?"" Options: A. 146322, B. house, C. banana, D. 920256, E. 857091, F. 89439387, G. 6714. The answer is ",,330,330
2205,"Please choose the correct option from the following: ""What is 565 times 323?"" Options: A. 3548, B. 182495, C. 560984, D. house, E. 770225, F. banana, G. 54049724. The answer is ","Please choose the first option from the following: ""What is 565 times 323?"" Options: A. 3548, B. 182495, C. 560984, D. house, E. 770225, F. banana, G. 54049724. The answer is ",,365,330
2206,"Please choose the correct option from the following: ""What is 344 times 909?"" Options: A. 343306, B. 52358308, C. 101110, D. banana, E. house, F. 2946, G. 312696. The answer is ","Please choose the first option from the following: ""What is 344 times 909?"" Options: A. 343306, B. 52358308, C. 101110, D. banana, E. house, F. 2946, G. 312696. The answer is ",,420,330
2207,"Please choose the correct option from the following: ""What is 647 times 379?"" Options: A. 496974, B. 89984825, C. house, D. 424404, E. 4733, F. 245213, G. banana. The answer is ","Please choose the first option from the following: ""What is 647 times 379?"" Options: A. 496974, B. 89984825, C. house, D. 424404, E. 4733, F. 245213, G. banana. The answer is ",,401,330
2208,"Please choose the correct option from the following: ""What is 901 times 356?"" Options: A. 384651, B. 974434, C. 3092, D. house, E. banana, F. 83423790, G. 320756. The answer is ","Please choose the first option from the following: ""What is 901 times 356?"" Options: A. 384651, B. 974434, C. 3092, D. house, E. banana, F. 83423790, G. 320756. The answer is ",,420,330
2209,"Please choose the correct option from the following: ""What is 116 times 804?"" Options: A. house, B. 1282947, C. 51997, D. 788, E. 43315, F. 93264, G. banana. The answer is ","Please choose the first option from the following: ""What is 116 times 804?"" Options: A. house, B. 1282947, C. 51997, D. 788, E. 43315, F. 93264, G. banana. The answer is ",,401,330
2210,"Please choose the correct option from the following: ""What is 162 times 698?"" Options: A. 272919, B. 917498, C. 113076, D. 24423852, E. 4452, F. house, G. banana. The answer is ","Please choose the first option from the following: ""What is 162 times 698?"" Options: A. 272919, B. 917498, C. 113076, D. 24423852, E. 4452, F. house, G. banana. The answer is ",,334,330
2211,"Please choose the correct option from the following: ""What is 688 times 463?"" Options: A. house, B. 9134, C. 318544, D. 595109, E. banana, F. 42606373, G. 150154. The answer is ","Please choose the first option from the following: ""What is 688 times 463?"" Options: A. house, B. 9134, C. 318544, D. 595109, E. banana, F. 42606373, G. 150154. The answer is ",,334,330
2212,"Please choose the correct option from the following: ""What is 115 times 972?"" Options: A. 458895, B. 88091781, C. 817792, D. 111780, E. banana, F. house, G. 4095. The answer is ","Please choose the first option from the following: ""What is 115 times 972?"" Options: A. 458895, B. 88091781, C. 817792, D. 111780, E. banana, F. house, G. 4095. The answer is ",,384,330
2213,"Please choose the correct option from the following: ""What is 127 times 969?"" Options: A. 123063, B. 5449, C. 95096555, D. 139788, E. 351547, F. banana, G. house. The answer is ","Please choose the first option from the following: ""What is 127 times 969?"" Options: A. 123063, B. 5449, C. 95096555, D. 139788, E. 351547, F. banana, G. house. The answer is ",,330,330
2214,"Please choose the correct option from the following: ""What is 848 times 881?"" Options: A. 319329, B. 747088, C. banana, D. 93584792, E. 763172, F. 4050, G. house. The answer is ","Please choose the first option from the following: ""What is 848 times 881?"" Options: A. 319329, B. 747088, C. banana, D. 93584792, E. 763172, F. 4050, G. house. The answer is ",,365,330
2215,"Please choose the correct option from the following: ""What is 262 times 497?"" Options: A. 126327, B. house, C. 6420, D. banana, E. 249095, F. 130214, G. 58896215. The answer is ","Please choose the first option from the following: ""What is 262 times 497?"" Options: A. 126327, B. house, C. 6420, D. banana, E. 249095, F. 130214, G. 58896215. The answer is ",,401,330
2216,"Please choose the correct option from the following: ""What is 887 times 826?"" Options: A. banana, B. 485551, C. 6672, D. 732662, E. house, F. 61348214, G. 841195. The answer is ","Please choose the first option from the following: ""What is 887 times 826?"" Options: A. banana, B. 485551, C. 6672, D. 732662, E. house, F. 61348214, G. 841195. The answer is ",,384,330
2217,"Please choose the correct option from the following: ""What is 938 times 251?"" Options: A. banana, B. 9156, C. 235438, D. 416180, E. 59857532, F. house, G. 629520. The answer is ","Please choose the first option from the following: ""What is 938 times 251?"" Options: A. banana, B. 9156, C. 235438, D. 416180, E. 59857532, F. house, G. 629520. The answer is ",,334,330
2218,"Please choose the correct option from the following: ""What is 493 times 915?"" Options: A. 451095, B. banana, C. 83331913, D. 868852, E. 461863, F. 8251, G. house. The answer is ","Please choose the first option from the following: ""What is 493 times 915?"" Options: A. 451095, B. banana, C. 83331913, D. 868852, E. 461863, F. 8251, G. house. The answer is ",,330,330
2219,"Please choose the correct option from the following: ""What is 808 times 324?"" Options: A. 949624, B. house, C. 974828, D. 261792, E. 89765380, F. 4759, G. banana. The answer is ","Please choose the first option from the following: ""What is 808 times 324?"" Options: A. 949624, B. house, C. 974828, D. 261792, E. 89765380, F. 4759, G. banana. The answer is ",,384,330
2220,"Please choose the correct option from the following: ""What is 348 times 716?"" Options: A. 37852975, B. banana, C. 249168, D. 910423, E. 5739, F. house, G. 708647. The answer is ","Please choose the first option from the following: ""What is 348 times 716?"" Options: A. 37852975, B. banana, C. 249168, D. 910423, E. 5739, F. house, G. 708647. The answer is ",,334,330
2221,"Please choose the correct option from the following: ""What is 173 times 130?"" Options: A. banana, B. 459, C. house, D. 99396, E. 22490, F. 85805, G. 2332905. The answer is ","Please choose the first option from the following: ""What is 173 times 130?"" Options: A. banana, B. 459, C. house, D. 99396, E. 22490, F. 85805, G. 2332905. The answer is ",,413,330
2222,"Please choose the correct option from the following: ""What is 652 times 616?"" Options: A. 8289, B. 633162, C. house, D. 83409743, E. 401632, F. banana, G. 470660. The answer is ","Please choose the first option from the following: ""What is 652 times 616?"" Options: A. 8289, B. 633162, C. house, D. 83409743, E. 401632, F. banana, G. 470660. The answer is ",,413,330
2223,"Please choose the correct option from the following: ""What is 550 times 643?"" Options: A. 923354, B. banana, C. 12030148, D. house, E. 9672, F. 295881, G. 353650. The answer is ","Please choose the first option from the following: ""What is 550 times 643?"" Options: A. 923354, B. banana, C. 12030148, D. house, E. 9672, F. 295881, G. 353650. The answer is ",,420,330
2224,"Please choose the correct option from the following: ""What is 795 times 966?"" Options: A. 8901, B. 767970, C. 34173957, D. 456626, E. house, F. 693353, G. banana. The answer is ","Please choose the first option from the following: ""What is 795 times 966?"" Options: A. 8901, B. 767970, C. 34173957, D. 456626, E. house, F. 693353, G. banana. The answer is ",,365,330
2225,"Please choose the correct option from the following: ""What is 843 times 989?"" Options: A. 833727, B. 970702, C. house, D. 4969, E. 91067373, F. banana, G. 634501. The answer is ","Please choose the first option from the following: ""What is 843 times 989?"" Options: A. 833727, B. 970702, C. house, D. 4969, E. 91067373, F. banana, G. 634501. The answer is ",,330,330
2226,"Please choose the correct option from the following: ""What is 556 times 630?"" Options: A. 112705, B. banana, C. house, D. 2166, E. 85276617, F. 308222, G. 350280. The answer is ","Please choose the first option from the following: ""What is 556 times 630?"" Options: A. 112705, B. banana, C. house, D. 2166, E. 85276617, F. 308222, G. 350280. The answer is ",,420,330
2227,"Please choose the correct option from the following: ""What is 716 times 675?"" Options: A. banana, B. 483300, C. 94713208, D. 953145, E. house, F. 553157, G. 6920. The answer is ","Please choose the first option from the following: ""What is 716 times 675?"" Options: A. banana, B. 483300, C. 94713208, D. 953145, E. house, F. 553157, G. 6920. The answer is ",,365,330
2228,"Please choose the correct option from the following: ""What is 758 times 702?"" Options: A. 532116, B. banana, C. 904127, D. 49246660, E. 998846, F. house, G. 9562. The answer is ","Please choose the first option from the following: ""What is 758 times 702?"" Options: A. 532116, B. banana, C. 904127, D. 49246660, E. 998846, F. house, G. 9562. The answer is ",,330,330
2229,"Please choose the correct option from the following: ""What is 513 times 874?"" Options: A. 448362, B. house, C. banana, D. 765885, E. 70517081, F. 932013, G. 1290. The answer is ","Please choose the first option from the following: ""What is 513 times 874?"" Options: A. 448362, B. house, C. banana, D. 765885, E. 70517081, F. 932013, G. 1290. The answer is ",,330,330
2230,"Please choose the correct option from the following: ""What is 871 times 399?"" Options: A. banana, B. 3578, C. 347529, D. house, E. 539935, F. 99833848, G. 458059. The answer is ","Please choose the first option from the following: ""What is 871 times 399?"" Options: A. banana, B. 3578, C. 347529, D. house, E. 539935, F. 99833848, G. 458059. The answer is ",,334,330
2231,"Please choose the correct option from the following: ""What is 427 times 795?"" Options: A. house, B. 339465, C. 8663, D. 10475699, E. 882695, F. 495511, G. banana. The answer is ","Please choose the first option from the following: ""What is 427 times 795?"" Options: A. house, B. 339465, C. 8663, D. 10475699, E. 882695, F. 495511, G. banana. The answer is ",,365,330
2232,"Please choose the correct option from the following: ""What is 314 times 260?"" Options: A. 9515685, B. 68655, C. 647, D. 23029, E. 81640, F. banana, G. house. The answer is ","Please choose the first option from the following: ""What is 314 times 260?"" Options: A. 9515685, B. 68655, C. 647, D. 23029, E. 81640, F. banana, G. house. The answer is ",,413,330
2233,"Please choose the correct option from the following: ""What is 557 times 465?"" Options: A. banana, B. 6377, C. 259005, D. 645686, E. house, F. 17174555, G. 573955. The answer is ","Please choose the first option from the following: ""What is 557 times 465?"" Options: A. banana, B. 6377, C. 259005, D. 645686, E. house, F. 17174555, G. 573955. The answer is ",,334,330
2234,"Please choose the correct option from the following: ""What is 913 times 693?"" Options: A. 133412, B. 3165, C. 14638071, D. 678988, E. 632709, F. house, G. banana. The answer is ","Please choose the first option from the following: ""What is 913 times 693?"" Options: A. 133412, B. 3165, C. 14638071, D. 678988, E. 632709, F. house, G. banana. The answer is ",,413,330
2235,"Please choose the correct option from the following: ""What is 597 times 449?"" Options: A. 795217, B. 43834028, C. banana, D. 1747, E. 233036, F. 268053, G. house. The answer is ","Please choose the first option from the following: ""What is 597 times 449?"" Options: A. 795217, B. 43834028, C. banana, D. 1747, E. 233036, F. 268053, G. house. The answer is ",,401,330
2236,"Please choose the correct option from the following: ""What is 509 times 912?"" Options: A. banana, B. house, C. 8581, D. 713857, E. 149278, F. 48591562, G. 464208. The answer is ","Please choose the first option from the following: ""What is 509 times 912?"" Options: A. banana, B. house, C. 8581, D. 713857, E. 149278, F. 48591562, G. 464208. The answer is ",,420,330
2237,"Please choose the correct option from the following: ""What is 313 times 694?"" Options: A. 44856590, B. 763525, C. 121883, D. 217222, E. house, F. banana, G. 7535. The answer is ","Please choose the first option from the following: ""What is 313 times 694?"" Options: A. 44856590, B. 763525, C. 121883, D. 217222, E. house, F. banana, G. 7535. The answer is ",,384,330
2238,"Please choose the correct option from the following: ""What is 645 times 357?"" Options: A. banana, B. 92393249, C. 603327, D. 4115, E. 230265, F. house, G. 618972. The answer is ","Please choose the first option from the following: ""What is 645 times 357?"" Options: A. banana, B. 92393249, C. 603327, D. 4115, E. 230265, F. house, G. 618972. The answer is ",,413,330
2239,"Please choose the correct option from the following: ""What is 271 times 142?"" Options: A. 29535, B. 38482, C. 49042, D. 5284905, E. 744, F. banana, G. house. The answer is ","Please choose the first option from the following: ""What is 271 times 142?"" Options: A. 29535, B. 38482, C. 49042, D. 5284905, E. 744, F. banana, G. house. The answer is ",,365,330
2240,"Please choose the correct option from the following: ""What is 944 times 897?"" Options: A. 41611902, B. 113663, C. 8826, D. 381978, E. house, F. 846768, G. banana. The answer is ","Please choose the first option from the following: ""What is 944 times 897?"" Options: A. 41611902, B. 113663, C. 8826, D. 381978, E. house, F. 846768, G. banana. The answer is ",,401,330
2241,"Please choose the correct option from the following: ""What is 750 times 203?"" Options: A. 607286, B. banana, C. 82668121, D. 702047, E. 152250, F. house, G. 2322. The answer is ","Please choose the first option from the following: ""What is 750 times 203?"" Options: A. 607286, B. banana, C. 82668121, D. 702047, E. 152250, F. house, G. 2322. The answer is ",,413,330
2242,"Please choose the correct option from the following: ""What is 768 times 739?"" Options: A. banana, B. 1006, C. 26212509, D. 805332, E. 567552, F. 885383, G. house. The answer is ","Please choose the first option from the following: ""What is 768 times 739?"" Options: A. banana, B. 1006, C. 26212509, D. 805332, E. 567552, F. 885383, G. house. The answer is ",,413,330
2243,"Please choose the correct option from the following: ""What is 169 times 285?"" Options: A. 35671, B. 875, C. banana, D. 17592, E. 7670013, F. 48165, G. house. The answer is ","Please choose the first option from the following: ""What is 169 times 285?"" Options: A. 35671, B. 875, C. banana, D. 17592, E. 7670013, F. 48165, G. house. The answer is ",,401,330
2244,"Please choose the correct option from the following: ""What is 600 times 284?"" Options: A. 2179, B. 170400, C. house, D. banana, E. 740075, F. 814216, G. 62987154. The answer is ","Please choose the first option from the following: ""What is 600 times 284?"" Options: A. 2179, B. 170400, C. house, D. banana, E. 740075, F. 814216, G. 62987154. The answer is ",,365,330
2245,"Please choose the correct option from the following: ""What is 733 times 924?"" Options: A. 677292, B. banana, C. 364948, D. house, E. 68190973, F. 3053, G. 760810. The answer is ","Please choose the first option from the following: ""What is 733 times 924?"" Options: A. 677292, B. banana, C. 364948, D. house, E. 68190973, F. 3053, G. 760810. The answer is ",,330,330
2246,"Please choose the correct option from the following: ""What is 184 times 753?"" Options: A. 7801, B. 511363, C. 138552, D. house, E. 98890689, F. banana, G. 914351. The answer is ","Please choose the first option from the following: ""What is 184 times 753?"" Options: A. 7801, B. 511363, C. 138552, D. house, E. 98890689, F. banana, G. 914351. The answer is ",,334,330
2247,"Please choose the correct option from the following: ""What is 530 times 381?"" Options: A. 1478, B. 169501, C. banana, D. 201930, E. 606898, F. 75594075, G. house. The answer is ","Please choose the first option from the following: ""What is 530 times 381?"" Options: A. 1478, B. 169501, C. banana, D. 201930, E. 606898, F. 75594075, G. house. The answer is ",,384,330
2248,"Please choose the correct option from the following: ""What is 811 times 686?"" Options: A. 556346, B. 3997, C. 463402, D. 330555, E. banana, F. house, G. 69454106. The answer is ","Please choose the first option from the following: ""What is 811 times 686?"" Options: A. 556346, B. 3997, C. 463402, D. 330555, E. banana, F. house, G. 69454106. The answer is ",,330,330
2249,"Please choose the correct option from the following: ""What is 449 times 530?"" Options: A. 237970, B. banana, C. 1408, D. house, E. 484480, F. 241744, G. 82975258. The answer is ","Please choose the first option from the following: ""What is 449 times 530?"" Options: A. 237970, B. banana, C. 1408, D. house, E. 484480, F. 241744, G. 82975258. The answer is ",,330,330
2250,"Please choose the correct option from the following: ""What is 353 times 208?"" Options: A. 111, B. 35267, C. banana, D. 99743, E. 73424, F. 1086666, G. house. The answer is ","Please choose the first option from the following: ""What is 353 times 208?"" Options: A. 111, B. 35267, C. banana, D. 99743, E. 73424, F. 1086666, G. house. The answer is ",,413,330
2251,"Please choose the correct option from the following: ""What is 177 times 854?"" Options: A. house, B. 183942, C. 151158, D. 39689818, E. banana, F. 9599, G. 505019. The answer is ","Please choose the first option from the following: ""What is 177 times 854?"" Options: A. house, B. 183942, C. 151158, D. 39689818, E. banana, F. 9599, G. 505019. The answer is ",,334,330
2252,"Please choose the correct option from the following: ""What is 282 times 192?"" Options: A. 53323, B. 30753, C. 1784349, D. banana, E. house, F. 54144, G. 682. The answer is ","Please choose the first option from the following: ""What is 282 times 192?"" Options: A. 53323, B. 30753, C. 1784349, D. banana, E. house, F. 54144, G. 682. The answer is ",,401,330
2253,"Please choose the correct option from the following: ""What is 160 times 959?"" Options: A. 2138, B. 616205, C. 61430193, D. 153440, E. banana, F. house, G. 409546. The answer is ","Please choose the first option from the following: ""What is 160 times 959?"" Options: A. 2138, B. 616205, C. 61430193, D. 153440, E. banana, F. house, G. 409546. The answer is ",,384,330
2254,"Please choose the correct option from the following: ""What is 997 times 486?"" Options: A. 845896, B. 38292455, C. banana, D. 484542, E. house, F. 829529, G. 5387. The answer is ","Please choose the first option from the following: ""What is 997 times 486?"" Options: A. 845896, B. 38292455, C. banana, D. 484542, E. house, F. 829529, G. 5387. The answer is ",,384,330
2255,"Please choose the correct option from the following: ""What is 138 times 663?"" Options: A. 91494, B. house, C. 5978884, D. 59517, E. 13172, F. 922, G. banana. The answer is ","Please choose the first option from the following: ""What is 138 times 663?"" Options: A. 91494, B. house, C. 5978884, D. 59517, E. 13172, F. 922, G. banana. The answer is ",,330,330
2256,"Please choose the correct option from the following: ""What is 251 times 669?"" Options: A. 167919, B. 22941629, C. house, D. 998972, E. banana, F. 4852, G. 795669. The answer is ","Please choose the first option from the following: ""What is 251 times 669?"" Options: A. 167919, B. 22941629, C. house, D. 998972, E. banana, F. 4852, G. 795669. The answer is ",,330,330
2257,"Please choose the correct option from the following: ""What is 507 times 602?"" Options: A. 247109, B. 305214, C. 50358916, D. house, E. 322570, F. banana, G. 3141. The answer is ","Please choose the first option from the following: ""What is 507 times 602?"" Options: A. 247109, B. 305214, C. 50358916, D. house, E. 322570, F. banana, G. 3141. The answer is ",,365,330
2258,"Please choose the correct option from the following: ""What is 491 times 956?"" Options: A. house, B. 73645470, C. 5600, D. 875406, E. 469396, F. 364381, G. banana. The answer is ","Please choose the first option from the following: ""What is 491 times 956?"" Options: A. house, B. 73645470, C. 5600, D. 875406, E. 469396, F. 364381, G. banana. The answer is ",,413,330
2259,"Please choose the correct option from the following: ""What is 218 times 139?"" Options: A. 7601083, B. 59909, C. 30302, D. 909, E. house, F. 16323, G. banana. The answer is ","Please choose the first option from the following: ""What is 218 times 139?"" Options: A. 7601083, B. 59909, C. 30302, D. 909, E. house, F. 16323, G. banana. The answer is ",,334,330
2260,"Please choose the correct option from the following: ""What is 162 times 540?"" Options: A. 342, B. house, C. 69535, D. 87480, E. banana, F. 94396, G. 9245060. The answer is ","Please choose the first option from the following: ""What is 162 times 540?"" Options: A. 342, B. house, C. 69535, D. 87480, E. banana, F. 94396, G. 9245060. The answer is ",,384,330
2261,"Please choose the correct option from the following: ""What is 564 times 641?"" Options: A. 748605, B. 361524, C. banana, D. 3695, E. house, F. 19717327, G. 657458. The answer is ","Please choose the first option from the following: ""What is 564 times 641?"" Options: A. 748605, B. 361524, C. banana, D. 3695, E. house, F. 19717327, G. 657458. The answer is ",,365,330
2262,"Please choose the correct option from the following: ""What is 361 times 225?"" Options: A. 2006012, B. 81222, C. 25450, D. banana, E. house, F. 81225, G. 140. The answer is ","Please choose the first option from the following: ""What is 361 times 225?"" Options: A. 2006012, B. 81222, C. 25450, D. banana, E. house, F. 81225, G. 140. The answer is ",,401,330
2263,"Please choose the correct option from the following: ""What is 570 times 264?"" Options: A. 737614, B. 945486, C. banana, D. 1416, E. house, F. 77616569, G. 150480. The answer is ","Please choose the first option from the following: ""What is 570 times 264?"" Options: A. 737614, B. 945486, C. banana, D. 1416, E. house, F. 77616569, G. 150480. The answer is ",,420,330
2264,"Please choose the correct option from the following: ""What is 776 times 363?"" Options: A. banana, B. 750802, C. 281688, D. house, E. 9733, F. 16239416, G. 593799. The answer is ","Please choose the first option from the following: ""What is 776 times 363?"" Options: A. banana, B. 750802, C. 281688, D. house, E. 9733, F. 16239416, G. 593799. The answer is ",,334,330
2265,"Please choose the correct option from the following: ""What is 843 times 207?"" Options: A. 174501, B. 787134, C. house, D. banana, E. 199647, F. 18181011, G. 8472. The answer is ","Please choose the first option from the following: ""What is 843 times 207?"" Options: A. 174501, B. 787134, C. house, D. banana, E. 199647, F. 18181011, G. 8472. The answer is ",,330,330
